log_date,country,nth_event,avg_sec,player_count
2026-07-13,DE,1-2100_GAMEPLAY_START,5.3,8
2026-07-13,DE,1-INTRO_BUNDLE_FINISH,2.0,8
2026-07-13,DE,1-INTRO_BUNDLE,1.5,8
2026-07-13,DE,1-2300_GAMEPLAY_FINISH,26.6,8
2026-07-13,DE,1-2141_TUTO_STEP_COMPLETE,14.4,8
2026-07-13,DE,1-2151_GAMEPLAY_NRU_MATCHES,26.6,8
2026-07-13,DE,1-INTRO_SIGNED_PLAYER_INFO,1.5,8
2026-07-13,DE,1-6010_USER_GOLD_BALANCE,3.6,8
2026-07-13,DE,1-9990_PLAY_FIRST_TOUCH,15.5,8
2026-07-13,DE,1-6011_USER_TICKET_BALANCE,3.6,8
2026-07-13,DE,1-INTRO_OBJECT_POOL,2.0,8
2026-07-13,DE,1-2213_GAMEPLAY_DECK_BONUS,25.5,8
2026-07-13,DE,1-6020_USER_CURRENT_LEVEL,3.6,8
2026-07-13,DE,1-INTRO_FB_ENTRY_POINT,1.5,8
2026-07-13,DE,1-2410_FINISH_RESULT_CLAIM,31.5,8
2026-07-13,DE,1-ALL_LOAD_INTRO_FINISH,1.4,8
2026-07-13,DE,1-INTRO_FB_FRIEND,1.5,8
2026-07-13,DE,1-ALL_LOAD_FB,0.5,8
2026-07-13,DE,1-9403_BOOSTER_TRANSACTION_LOG,3.5,8
2026-07-13,DE,1-INTRO_FB_ENTRY_POINT_FINISH,2.3,8
2026-07-13,DE,1-2210_GAMEPLAY_COMBO_REWARD,26.6,8
2026-07-13,DE,1-INTRO_FB_ENTRY_DATA,2.3,8
2026-07-13,DE,1-2110_TUTO_INGAME_INTRO,7.6,8
2026-07-13,DE,1-INTRO_GAME_DATA_FINISH,2.1,8
2026-07-13,DE,1-2111_TUTO_DECK_DRAW,35.5,8
2026-07-13,DE,1-12000_TEST_TOUCH,14.0,8
2026-07-13,DE,1-INTRO_GAME_DATA,1.6,8
2026-07-13,DE,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,2.3,8
2026-07-13,DE,1-1000_LOGIN_COMPLETE,3.6,8
2026-07-13,DE,1-INTRO_FB_ENTRY_DATA_FINISH,2.9,8
2026-07-13,DE,1-6000_FRIEND_COUNT,2.6,8
2026-07-13,DE,1-INTRO_FB_SUBSCRIBE_BOT,1.5,8
2026-07-13,DE,1-9402_HAMMER_TRANSACTION_LOG,25.6,8
2026-07-13,DE,1-9400_GOLD_TRANSACTION_LOG,3.5,8
2026-07-13,DE,1-6012_USER_HAMMER_BALANCE,3.6,8
2026-07-13,DE,1-2150_GAMEPLAY_NRU_CARD_MATCH,16.1,8
2026-07-13,DE,1-INTRO_FB_FRIEND_FINISH,2.6,8
2026-07-13,DE,1-INTRO_FB_START_FINISH,0.0,8
2026-07-13,DE,1-6111_IDLE_GOLD_COLLECT_SUCCESS,159.3,7
2026-07-13,DE,1-2114_TUTO_PRE_LEVEL_POPUP,64.3,7
2026-07-13,DE,1-2600_GIMMICK_FIRST_APPEAR,122.7,7
2026-07-13,DE,1-2090_PRE_LEVEL_SHOW,63.9,7
2026-07-13,DE,1-5700_LOBBY,61.6,7
2026-07-13,DE,1-7180_BTN_DRAW_DECK,44.0,7
2026-07-13,DE,1-3100_TOURNAMENT_CREATE,92.6,7
2026-07-13,DE,1-6110_IDLE_GOLD_COLLECT_TRY,159.3,7
2026-07-13,DE,1-3120_TOURNAMENT_CREATE_FAIL,93.0,7
2026-07-13,DE,1-2094_PRE_LEVEL_PLAY,68.7,7
2026-07-13,DE,1-2510_ENTRY_COST_PAY,68.7,7
2026-07-13,DE,1-2610_GIMMICK_PLUS_CARD_MATCH,124.7,7
2026-07-13,DE,1-2116_TUTO_PLUS_CARD,122.7,7
2026-07-13,DE,1-2119_TUTO_STREAK,187.3,7
2026-07-13,DE,1-8120_COLLECTION_POPUP,338.8,6
2026-07-13,DE,1-2124_TUTO_BOOSTER_WILDCARD,300.5,6
2026-07-13,DE,1-8064_BTN_DAILY_CHECKIN_CLOSE,288.7,6
2026-07-13,DE,1-11002_GAMEPLAY_FINISH_6,275.0,6
2026-07-13,DE,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,287.3,6
2026-07-13,DE,1-11003_GAMEPLAY_FINISH_7,326.7,6
2026-07-13,DE,1-2122_TUTO_BOOSTER_UNDO,360.7,6
2026-07-13,DE,1-11001_GAMEPLAY_FINISH_5,221.2,6
2026-07-13,DE,1-8060_DAILY_CHECKIN_POPUP,282.0,6
2026-07-13,DE,1-8130_CITY_LIST_POPUP,256.8,6
2026-07-13,DE,1-5200_LEADERBOARD,234.0,6
2026-07-13,DE,1-8061_DAILY_CHECKIN_CLAIM_TRY,287.3,6
2026-07-13,DE,1-2212_GAMEPLAY_STREAK_STAR_EARN,199.7,6
2026-07-13,DE,1-2211_GAMEPLAY_STREAK_METER_FILL,199.7,6
2026-07-13,DE,1-FIRST_LOAD_INTRO_FINISH_etc,1.4,5
2026-07-13,DE,1-11004_GAMEPLAY_FINISH_8,337.0,5
2026-07-13,DE,1-FIRST_LOAD_FB_etc,0.6,5
2026-07-13,DE,1-FIRST_LOAD_INTRO_etc,1.2,5
2026-07-13,DE,1-FIRST_LOAD_INTRO_START_etc,1.2,5
2026-07-13,DE,1-8102_CITY_DECO_UPGRADE_SUCCESS,238.7,4
2026-07-13,DE,1-8100_CITY_DECO_POPUP,139.0,4
2026-07-13,DE,1-8105_BTN_CITY_DECO_CLOSE,143.0,4
2026-07-13,DE,1-8101_CITY_DECO_UPGRADE_TRY,238.7,4
2026-07-13,DE,1-FIRST_LOAD_INTRO_FINISH_Android,1.3,3
2026-07-13,DE,1-2125_TUTO_BOOSTER_EXTRADECK,345.7,3
2026-07-13,DE,1-2093_PRE_LEVEL_BETTING,450.3,3
2026-07-13,DE,1-2123_TUTO_BOOSTER_FIREWORKS,335.3,3
2026-07-13,DE,1-5000_SHOP,176.3,3
2026-07-13,DE,1-FIRST_LOAD_FB_Android,0.3,3
2026-07-13,DE,1-2127_TUTO_BETTING_2,448.7,3
2026-07-13,DE,1-FIRST_LOAD_INTRO_Android,1.3,3
2026-07-13,DE,1-8053_BTN_DAILY_WHEEL_CLOSE,435.0,3
2026-07-13,DE,1-2091_PRE_LEVEL_BOOSTER_SELECT,338.3,3
2026-07-13,DE,1-11005_GAMEPLAY_FINISH_9,372.0,3
2026-07-13,DE,1-5004_BTN_SHOP_CLOSE,180.0,3
2026-07-13,DE,1-8051_DAILY_WHEEL_SPIN_SUCCESS,408.0,3
2026-07-13,DE,1-8050_DAILY_WHEEL_POPUP,399.7,3
2026-07-13,DE,1-FIRST_LOAD_INTRO_START_Android,1.3,3
2026-07-13,DE,1-8020_SETTING_POPUP,71.5,2
2026-07-13,DE,1-8054_DAILY_WHEEL_AD_SPIN_TRY,433.5,2
2026-07-13,DE,1-2190_GAMEPLAY_ITEM_EXTRADECK_TRY,491.5,2
2026-07-13,DE,1-8121_COLLECTION_TAB_SWITCH,328.0,2
2026-07-13,DE,1-2092_PRE_LEVEL_BOOSTER_DESELECT,345.5,2
2026-07-13,DE,1-4200_RV_START,395.0,2
2026-07-13,DE,1-8131_CITY_LIST_SELECT,172.0,2
2026-07-13,DE,1-2191_GAMEPLAY_ITEM_EXTRADECK_SUCCESS,491.5,2
2026-07-13,DE,1-8025_BTN_SETTING_CLOSE,104.0,2
2026-07-13,DE,1-11006_GAMEPLAY_FINISH_10,441.5,2
2026-07-13,DE,1-5100_DAILY_TASK,521.5,2
2026-07-13,DE,1-5105_BTN_DAILY_TASK_CLOSE,525.5,2
2026-07-13,EG,1-ALL_LOAD_INTRO,51.3,3
2026-07-13,EG,1-6040_SETTING_LANGUAGE,54.0,3
2026-07-13,EG,1-6000_FRIEND_COUNT,52.3,3
2026-07-13,EG,1-2213_GAMEPLAY_DECK_BONUS,97.7,3
2026-07-13,EG,1-2150_GAMEPLAY_NRU_CARD_MATCH,83.7,3
2026-07-13,EG,1-ALL_LOAD_INTRO_START,51.7,3
2026-07-13,EG,1-FIRST_LOAD_INTRO_START_Android,51.7,3
2026-07-13,EG,1-INTRO_BUNDLE_FINISH,54.0,3
2026-07-13,EG,1-INTRO_FB_ENTRY_DATA,53.3,3
2026-07-13,EG,1-INTRO_FB_ENTRY_POINT,52.3,3
2026-07-13,EG,1-INTRO_FB_FRIEND,52.3,3
2026-07-13,EG,1-INTRO_LOGIN,55.7,3
2026-07-13,EG,1-INTRO_OBJECT_POOL_FINISH,55.3,3
2026-07-13,EG,1-INTRO_SIGNED_PLAYER_INFO_FINISH,52.3,3
2026-07-13,EG,1-INTRO_FB_START_FINISH,0.0,3
2026-07-13,EG,1-INTRO_FB_FRIEND_FINISH,52.3,3
2026-07-13,EG,1-INTRO_FB_ENTRY_POINT_FINISH,53.3,3
2026-07-13,EG,1-INTRO_BUNDLE,52.3,3
2026-07-13,EG,1-ALL_LOAD_INTRO_FINISH,52.3,3
2026-07-13,EG,1-ALL_LOAD_FB,16.7,3
2026-07-13,EG,1-12001_INTRO_DIRECT_ENTRY_START,57.0,3
2026-07-13,EG,1-6012_USER_HAMMER_BALANCE,57.0,3
2026-07-13,EG,1-6011_USER_TICKET_BALANCE,56.7,3
2026-07-13,EG,1-6010_USER_GOLD_BALANCE,56.7,3
2026-07-13,EG,1-2210_GAMEPLAY_COMBO_REWARD,99.0,3
2026-07-13,EG,1-12000_TEST_TOUCH,68.3,3
2026-07-13,EG,1-1000_LOGIN_COMPLETE,56.3,3
2026-07-13,EG,1-INTRO_GAME_DATA_FINISH,55.7,3
2026-07-13,EG,1-INTRO_GAME_DATA,52.3,3
2026-07-13,EG,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,53.3,3
2026-07-13,EG,1-FIRST_LOAD_INTRO_Android,51.3,3
2026-07-13,EG,1-INTRO_FB_ENTRY_DATA_FINISH,53.7,3
2026-07-13,EG,1-FIRST_LOAD_INTRO_FINISH_Android,52.3,3
2026-07-13,EG,1-9402_HAMMER_TRANSACTION_LOG,98.0,3
2026-07-13,EG,1-9400_GOLD_TRANSACTION_LOG,55.7,3
2026-07-13,EG,1-1010_LOAD_COMPLETE,68.3,3
2026-07-13,EG,1-FIRST_LOAD_FB_Android,16.7,3
2026-07-13,EG,1-6020_USER_CURRENT_LEVEL,57.0,3
2026-07-13,EG,1-2151_GAMEPLAY_NRU_MATCHES,99.0,3
2026-07-13,EG,1-2141_TUTO_STEP_COMPLETE,79.3,3
2026-07-13,EG,1-9990_PLAY_FIRST_TOUCH,82.0,3
2026-07-13,EG,1-9403_BOOSTER_TRANSACTION_LOG,55.7,3
2026-07-13,EG,1-6030_USER_CITY_STATUS,57.0,3
2026-07-13,EG,1-2300_GAMEPLAY_FINISH,99.0,3
2026-07-13,EG,1-2110_TUTO_INGAME_INTRO,72.7,3
2026-07-13,EG,1-2100_GAMEPLAY_START,68.3,3
2026-07-13,EG,1-12002_INTRO_DIRECT_ENTRY_END,68.3,3
2026-07-13,EG,1-INTRO_SIGNED_PLAYER_INFO,52.3,3
2026-07-13,EG,1-INTRO_FB_SUBSCRIBE_BOT,52.3,3
2026-07-13,EG,1-INTRO_OBJECT_POOL,54.0,3
2026-07-13,EG,1-2400_FINISH_RESULT,44.5,2
2026-07-13,FR,1-ALL_LOAD_FB,0.2,10
2026-07-13,FR,1-INTRO_OBJECT_POOL,1.9,10
2026-07-13,FR,1-INTRO_FB_SUBSCRIBE_BOT,1.3,10
2026-07-13,FR,1-INTRO_FB_START_FINISH,0.0,10
2026-07-13,FR,1-6030_USER_CITY_STATUS,3.4,10
2026-07-13,FR,1-INTRO_SIGNED_PLAYER_INFO,1.2,10
2026-07-13,FR,1-INTRO_FB_FRIEND_FINISH,2.0,10
2026-07-13,FR,1-INTRO_FB_ENTRY_POINT_FINISH,2.0,10
2026-07-13,FR,1-1010_LOAD_COMPLETE,5.1,10
2026-07-13,FR,1-9403_BOOSTER_TRANSACTION_LOG,3.1,10
2026-07-13,FR,1-1000_LOGIN_COMPLETE,3.1,10
2026-07-13,FR,1-INTRO_BUNDLE,1.2,10
2026-07-13,FR,1-12002_INTRO_DIRECT_ENTRY_END,5.1,10
2026-07-13,FR,1-12001_INTRO_DIRECT_ENTRY_START,3.7,10
2026-07-13,FR,1-2100_GAMEPLAY_START,5.0,10
2026-07-13,FR,1-INTRO_GAME_DATA_FINISH,2.1,10
2026-07-13,FR,1-INTRO_GAME_DATA,1.5,10
2026-07-13,FR,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,2.0,10
2026-07-13,FR,1-INTRO_FB_ENTRY_DATA_FINISH,2.7,10
2026-07-13,FR,1-INTRO_SIGNED_PLAYER_INFO_FINISH,1.6,10
2026-07-13,FR,1-9400_GOLD_TRANSACTION_LOG,3.1,10
2026-07-13,FR,1-6000_FRIEND_COUNT,2.0,10
2026-07-13,FR,1-6040_SETTING_LANGUAGE,1.9,10
2026-07-13,FR,1-ALL_LOAD_INTRO,1.1,10
2026-07-13,FR,1-6010_USER_GOLD_BALANCE,3.4,10
2026-07-13,FR,1-ALL_LOAD_INTRO_START,1.1,10
2026-07-13,FR,1-FIRST_LOAD_INTRO_FINISH_etc,1.1,10
2026-07-13,FR,1-FIRST_LOAD_INTRO_etc,1.1,10
2026-07-13,FR,1-6020_USER_CURRENT_LEVEL,3.4,10
2026-07-13,FR,1-FIRST_LOAD_INTRO_START_etc,1.1,10
2026-07-13,FR,1-INTRO_BUNDLE_FINISH,1.8,10
2026-07-13,FR,1-6011_USER_TICKET_BALANCE,3.4,10
2026-07-13,FR,1-INTRO_FB_ENTRY_DATA,2.0,10
2026-07-13,FR,1-INTRO_FB_ENTRY_POINT,1.2,10
2026-07-13,FR,1-FIRST_LOAD_FB_etc,0.2,10
2026-07-13,FR,1-INTRO_FB_FRIEND,1.2,10
2026-07-13,FR,1-INTRO_LOGIN,2.8,10
2026-07-13,FR,1-6012_USER_HAMMER_BALANCE,3.4,10
2026-07-13,FR,1-ALL_LOAD_INTRO_FINISH,1.1,10
2026-07-13,FR,1-INTRO_OBJECT_POOL_FINISH,2.0,10
2026-07-13,FR,1-2110_TUTO_INGAME_INTRO,6.9,10
2026-07-13,FR,1-5200_LEADERBOARD,193.1,8
2026-07-13,FR,1-2610_GIMMICK_PLUS_CARD_MATCH,109.9,8
2026-07-13,FR,1-6111_IDLE_GOLD_COLLECT_SUCCESS,140.5,8
2026-07-13,FR,1-11002_GAMEPLAY_FINISH_6,235.3,8
2026-07-13,FR,1-2122_TUTO_BOOSTER_UNDO,315.9,8
2026-07-13,FR,1-2114_TUTO_PRE_LEVEL_POPUP,58.4,8
2026-07-13,FR,1-8120_COLLECTION_POPUP,286.4,8
2026-07-13,FR,1-2141_TUTO_STEP_COMPLETE,12.0,8
2026-07-13,FR,1-8061_DAILY_CHECKIN_CLAIM_TRY,241.6,8
2026-07-13,FR,1-2151_GAMEPLAY_NRU_MATCHES,24.1,8
2026-07-13,FR,1-2111_TUTO_DECK_DRAW,31.4,8
2026-07-13,FR,1-8064_BTN_DAILY_CHECKIN_CLOSE,243.1,8
2026-07-13,FR,1-8060_DAILY_CHECKIN_POPUP,239.6,8
2026-07-13,FR,1-2211_GAMEPLAY_STREAK_METER_FILL,164.0,8
2026-07-13,FR,1-12000_TEST_TOUCH,10.6,8
2026-07-13,FR,1-9990_PLAY_FIRST_TOUCH,14.0,8
2026-07-13,FR,1-2600_GIMMICK_FIRST_APPEAR,107.9,8
2026-07-13,FR,1-2116_TUTO_PLUS_CARD,107.9,8
2026-07-13,FR,1-11001_GAMEPLAY_FINISH_5,186.0,8
2026-07-13,FR,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,241.6,8
2026-07-13,FR,1-3120_TOURNAMENT_CREATE_FAIL,84.5,8
2026-07-13,FR,1-2510_ENTRY_COST_PAY,61.3,8
2026-07-13,FR,1-2400_FINISH_RESULT,25.0,8
2026-07-13,FR,1-2124_TUTO_BOOSTER_WILDCARD,252.6,8
2026-07-13,FR,1-2300_GAMEPLAY_FINISH,24.1,8
2026-07-13,FR,1-6110_IDLE_GOLD_COLLECT_TRY,140.3,8
2026-07-13,FR,1-5700_LOBBY,55.5,8
2026-07-13,FR,1-2212_GAMEPLAY_STREAK_STAR_EARN,164.0,8
2026-07-13,FR,1-2210_GAMEPLAY_COMBO_REWARD,24.1,8
2026-07-13,FR,1-3100_TOURNAMENT_CREATE,84.4,8
2026-07-13,FR,1-2410_FINISH_RESULT_CLAIM,27.6,8
2026-07-13,FR,1-2119_TUTO_STREAK,155.0,8
2026-07-13,FR,1-2213_GAMEPLAY_DECK_BONUS,23.0,8
2026-07-13,FR,1-2150_GAMEPLAY_NRU_CARD_MATCH,14.8,8
2026-07-13,FR,1-2090_PRE_LEVEL_SHOW,58.3,8
2026-07-13,FR,1-9402_HAMMER_TRANSACTION_LOG,23.1,8
2026-07-13,FR,1-7180_BTN_DRAW_DECK,37.8,8
2026-07-13,FR,1-2094_PRE_LEVEL_PLAY,61.3,8
2026-07-13,FR,1-11003_GAMEPLAY_FINISH_7,279.1,8
2026-07-13,FR,1-11004_GAMEPLAY_FINISH_8,341.3,8
2026-07-13,FR,1-2123_TUTO_BOOSTER_FIREWORKS,365.4,7
2026-07-13,FR,1-2127_TUTO_BETTING_2,432.4,7
2026-07-13,FR,1-11005_GAMEPLAY_FINISH_9,393.6,7
2026-07-13,FR,1-8051_DAILY_WHEEL_SPIN_SUCCESS,414.3,7
2026-07-13,FR,1-8053_BTN_DAILY_WHEEL_CLOSE,419.6,7
2026-07-13,FR,1-8050_DAILY_WHEEL_POPUP,405.4,7
2026-07-13,FR,1-2093_PRE_LEVEL_BETTING,435.9,7
2026-07-13,FR,1-11006_GAMEPLAY_FINISH_10,489.6,7
2026-07-13,FR,1-2091_PRE_LEVEL_BOOSTER_SELECT,368.0,7
2026-07-13,FR,1-8105_BTN_CITY_DECO_CLOSE,219.2,6
2026-07-13,FR,1-8102_CITY_DECO_UPGRADE_SUCCESS,216.2,6
2026-07-13,FR,1-8100_CITY_DECO_POPUP,213.7,6
2026-07-13,FR,1-8101_CITY_DECO_UPGRADE_TRY,215.8,6
2026-07-13,FR,1-4200_RV_START,365.6,5
2026-07-13,FR,1-2171_GAMEPLAY_ITEM_FIREWORKS_SUCCESS,345.5,4
2026-07-13,FR,1-2125_TUTO_BOOSTER_EXTRADECK,450.0,4
2026-07-13,FR,1-5100_DAILY_TASK,530.3,4
2026-07-13,FR,1-8056_DAILY_WHEEL_AD_SPIN_FAIL,450.0,4
2026-07-13,FR,1-8054_DAILY_WHEEL_AD_SPIN_TRY,449.5,4
2026-07-13,FR,1-5105_BTN_DAILY_TASK_CLOSE,535.8,4
2026-07-13,FR,1-4220_RV_ERROR,354.0,4
2026-07-13,FR,1-2170_GAMEPLAY_ITEM_FIREWORKS_TRY,345.5,4
2026-07-13,FR,1-2180_GAMEPLAY_ITEM_WILDCARD_TRY,360.3,3
2026-07-13,FR,1-2191_GAMEPLAY_ITEM_EXTRADECK_SUCCESS,467.0,3
2026-07-13,FR,1-2092_PRE_LEVEL_BOOSTER_DESELECT,417.0,3
2026-07-13,FR,1-8900_RV_ERROR_BANNER_POPUP,311.7,3
2026-07-13,FR,1-2181_GAMEPLAY_ITEM_WILDCARD_SUCCESS,360.7,3
2026-07-13,FR,1-2190_GAMEPLAY_ITEM_EXTRADECK_TRY,466.7,3
2026-07-13,FR,1-2420_FINISH_RESULT_DOUBLE_CLAIM_TRY,418.7,3
2026-07-13,FR,1-2422_FINISH_RESULT_DOUBLE_CLAIM_FAIL,418.7,3
2026-07-13,FR,1-2160_GAMEPLAY_ITEM_UNDO_TRY,416.0,3
2026-07-13,FR,1-8110_RV_POPUP_GOLD_TRY,441.3,3
2026-07-13,FR,1-8130_CITY_LIST_POPUP,328.7,3
2026-07-13,FR,1-2161_GAMEPLAY_ITEM_UNDO_SUCCESS,416.0,3
2026-07-13,FR,1-8121_COLLECTION_TAB_SWITCH,292.0,3
2026-07-13,FR,1-LOAD_FB_etc,396.0,2
2026-07-13,FR,1-LOAD_INTRO_etc,397.0,2
2026-07-13,FR,1-8112_RV_POPUP_GOLD_FAIL,455.5,2
2026-07-13,FR,1-LOAD_INTRO_START_etc,397.0,2
2026-07-13,FR,1-8020_SETTING_POPUP,171.0,2
2026-07-13,FR,1-8131_CITY_LIST_SELECT,349.5,2
2026-07-13,FR,1-LOAD_INTRO_FINISH_etc,397.0,2
2026-07-13,FR,1-8025_BTN_SETTING_CLOSE,177.0,2
2026-07-13,GB,1-9400_GOLD_TRANSACTION_LOG,11.4,7
2026-07-13,GB,1-INTRO_FB_ENTRY_DATA_FINISH,8.4,7
2026-07-13,GB,1-INTRO_SIGNED_PLAYER_INFO_FINISH,7.0,7
2026-07-13,GB,1-INTRO_SIGNED_PLAYER_INFO,6.6,7
2026-07-13,GB,1-INTRO_OBJECT_POOL,7.4,7
2026-07-13,GB,1-INTRO_FB_ENTRY_POINT,6.6,7
2026-07-13,GB,1-INTRO_FB_SUBSCRIBE_BOT,6.6,7
2026-07-13,GB,1-INTRO_FB_START_FINISH,0.0,7
2026-07-13,GB,1-INTRO_FB_FRIEND_FINISH,7.6,7
2026-07-13,GB,1-INTRO_FB_ENTRY_POINT_FINISH,7.6,7
2026-07-13,GB,1-INTRO_BUNDLE,6.4,7
2026-07-13,GB,1-INTRO_LOGIN,11.0,7
2026-07-13,GB,1-INTRO_OBJECT_POOL_FINISH,9.3,7
2026-07-13,GB,1-ALL_LOAD_INTRO_FINISH,6.3,7
2026-07-13,GB,1-ALL_LOAD_FB,1.7,7
2026-07-13,GB,1-INTRO_FB_ENTRY_DATA,7.6,7
2026-07-13,GB,1-INTRO_FB_SUBSCRIBE_BOT_FINISH,7.6,7
2026-07-13,GB,1-6012_USER_HAMMER_BALANCE,11.9,7
2026-07-13,GB,1-INTRO_BUNDLE_FINISH,7.3,7
2026-07-13,GB,1-12001_INTRO_DIRECT_ENTRY_START,12.3,7
2026-07-13,GB,1-INTRO_GAME_DATA,6.7,7
2026-07-13,GB,1-INTRO_GAME_DATA_FINISH,10.3,7
2026-07-13,GB,1-ALL_LOAD_INTRO_START,6.3,7
2026-07-13,GB,1-ALL_LOAD_INTRO,6.3,7
2026-07-13,GB,1-6040_SETTING_LANGUAGE,7.4,7
2026-07-13,GB,1-6000_FRIEND_COUNT,7.6,7
2026-07-13,GB,1-6020_USER_CURRENT_LEVEL,11.9,7
2026-07-13,GB,1-1000_LOGIN_COMPLETE,11.6,7
2026-07-13,GB,1-6030_USER_CITY_STATUS,12.0,7
2026-07-13,GB,1-12000_TEST_TOUCH,22.6,7
2026-07-13,GB,1-INTRO_FB_FRIEND,6.6,7
2026-07-13,GB,1-6010_USER_GOLD_BALANCE,11.7,7
2026-07-13,GB,1-6011_USER_TICKET_BALANCE,11.7,7
2026-07-13,GB,1-9403_BOOSTER_TRANSACTION_LOG,11.4,7
2026-07-13,GB,1-2110_TUTO_INGAME_INTRO,6.5,6
2026-07-13,GB,1-2100_GAMEPLAY_START,4.3,6
2026-07-13,GB,1-12002_INTRO_DIRECT_ENTRY_END,4.5,6
2026-07-13,GB,1-2141_TUTO_STEP_COMPLETE,15.3,6
2026-07-13,GB,1-1010_LOAD_COMPLETE,4.5,6
2026-07-13,GB,1-9990_PLAY_FIRST_TOUCH,17.6,5
2026-07-13,GB,1-2090_PRE_LEVEL_SHOW,59.4,5
2026-07-13,GB,1-9402_HAMMER_TRANSACTION_LOG,25.8,5
2026-07-13,GB,1-2114_TUTO_PRE_LEVEL_POPUP,59.8,5
2026-07-13,GB,1-2300_GAMEPLAY_FINISH,27.0,5
2026-07-13,GB,1-5700_LOBBY,56.8,5
2026-07-13,GB,1-2400_FINISH_RESULT,28.0,5
2026-07-13,GB,1-2210_GAMEPLAY_COMBO_REWARD,27.0,5
2026-07-13,GB,1-2510_ENTRY_COST_PAY,61.6,5
2026-07-13,GB,1-2410_FINISH_RESULT_CLAIM,30.2,5
2026-07-13,GB,1-2111_TUTO_DECK_DRAW,34.0,5
2026-07-13,GB,1-2151_GAMEPLAY_NRU_MATCHES,26.8,5
2026-07-13,GB,1-2213_GAMEPLAY_DECK_BONUS,25.8,5
2026-07-13,GB,1-2150_GAMEPLAY_NRU_CARD_MATCH,18.8,5
2026-07-13,GB,1-7180_BTN_DRAW_DECK,38.6,5
2026-07-13,GB,1-2094_PRE_LEVEL_PLAY,61.6,5
2026-07-13,GB,1-8062_DAILY_CHECKIN_CLAIM_SUCCESS,244.5,4
2026-07-13,GB,1-3120_TOURNAMENT_CREATE_FAIL,79.8,4
2026-07-13,GB,1-5200_LEADERBOARD,195.0,4
2026-07-13,GB,1-11001_GAMEPLAY_FINISH_5,176.8,4
2026-07-13,GB,1-2600_GIMMICK_FIRST_APPEAR,95.8,4
2026-07-13,GB,1-6111_IDLE_GOLD_COLLECT_SUCCESS,128.5,4
2026-07-13,GB,1-2116_TUTO_PLUS_CARD,95.8,4
2026-07-13,GB,1-3100_TOURNAMENT_CREATE,79.5,4
2026-07-13,GB,1-2211_GAMEPLAY_STREAK_METER_FILL,155.8,4
2026-07-13,GB,1-2610_GIMMICK_PLUS_CARD_MATCH,97.8,4
2026-07-13,GB,1-6110_IDLE_GOLD_COLLECT_TRY,128.3,4
2026-07-13,GB,1-8100_CITY_DECO_POPUP,162.8,4
2026-07-13,GB,1-8061_DAILY_CHECKIN_CLAIM_TRY,244.5,4
2026-07-13,GB,1-2212_GAMEPLAY_STREAK_STAR_EARN,155.8,4
2026-07-13,GB,1-8102_CITY_DECO_UPGRADE_SUCCESS,164.8,4
2026-07-13,GB,1-11002_GAMEPLAY_FINISH_6,238.5,4
2026-07-13,GB,1-2119_TUTO_STREAK,147.3,4
2026-07-13,GB,1-8064_BTN_DAILY_CHECKIN_CLOSE,246.3,4
2026-07-13,GB,1-8101_CITY_DECO_UPGRADE_TRY,164.5,4
2026-07-13,GB,1-8060_DAILY_CHECKIN_POPUP,242.5,4
2026-07-13,GB,1-8105_BTN_CITY_DECO_CLOSE,166.3,4
2026-07-13,GB,1-FIRST_LOAD_INTRO_FINISH_Android,13.3,3
2026-07-13,GB,1-FIRST_LOAD_INTRO_etc,0.7,3
2026-07-13,GB,1-8050_DAILY_WHEEL_POPUP,465.3,3
2026-07-13,GB,1-2123_TUTO_BOOSTER_FIREWORKS,381.7,3
2026-07-13,GB,1-2091_PRE_LEVEL_BOOSTER_SELECT,383.7,3
2026-07-13,GB,1-2124_TUTO_BOOSTER_WILDCARD,273.0,3
2026-07-13,GB,1-2171_GAMEPLAY_ITEM_FIREWORKS_SUCCESS,396.7,3
2026-07-13,GB,1-2170_GAMEPLAY_ITEM_FIREWORKS_TRY,396.7,3
2026-07-13,GB,1-8053_BTN_DAILY_WHEEL_CLOSE,475.3,3
2026-07-13,GB,1-8051_DAILY_WHEEL_SPIN_SUCCESS,473.3,3
2026-07-13,GB,1-2122_TUTO_BOOSTER_UNDO,335.7,3
2026-07-13,GB,1-11005_GAMEPLAY_FINISH_9,405.3,3
2026-07-13,GB,1-11004_GAMEPLAY_FINISH_8,362.3,3
2026-07-13,GB,1-FIRST_LOAD_INTRO_START_Android,13.3,3
2026-07-13,GB,1-FIRST_LOAD_INTRO_FINISH_etc,0.7,3
2026-07-13,GB,1-11003_GAMEPLAY_FINISH_7,296.0,3
2026-07-13,GB,1-8120_COLLECTION_POPUP,310.0,3
2026-07-13,GB,1-FIRST_LOAD_FB_etc,0.3,3
2026-07-13,GB,1-FIRST_LOAD_INTRO_START_etc,0.7,3
2026-07-13,GB,1-FIRST_LOAD_FB_Android,3.3,3
2026-07-13,GB,1-FIRST_LOAD_INTRO_Android,13.3,3
2026-07-13,GB,1-11006_GAMEPLAY_FINISH_10,491.0,2
